Image1, Image2, x, y, z, qw, qx, qy, qz
rgb/1341839330.401592.png, rgb/1341839330.601587.png, 0.0299, -0.0403, -0.0008, 0.999942281899, 0.001783951308, 0.00261525395814, 0.00653321505722
rgb/1341839330.601587.png, rgb/1341839330.805848.png, 0.0154, -0.0389, -0.0037, 0.999971219141, 0.00753018462541, -0.00266650954198, -0.00659381669355
rgb/1341839330.805848.png, rgb/1341839331.005663.png, 0.0056, -0.041, -0.0069, 0.999995300094, 0.00078338441065, -0.00404051959366, -0.00474970548086
rgb/1341839331.005663.png, rgb/1341839331.206025.png, 0.0112, -0.0263, 0.0035, 0.999927763612, 0.00642161891905, -0.00490527473626, 0.000250207489626
rgb/1341839331.206025.png, rgb/1341839331.405705.png, 0.0091, -0.0302, 0.0025, 1.00005700166, 0.00133015872092, -0.00752234897558, -0.00105044057833
rgb/1341839331.405705.png, rgb/1341839331.609760.png, 0.0143, -0.0312, 0.0, 0.999923950978, -0.000831369991742, 0.000444065899087, -0.00486952708377
rgb/1341839331.609760.png, rgb/1341839331.809615.png, 0.0197, -0.0288, -0.0023, 0.999961620646, -0.00146767528435, 0.00157449348553, 0.00652569010738
rgb/1341839331.809615.png, rgb/1341839332.009735.png, 0.0188, -0.0308, 0.0045, 1.00000026, -0.00679999635995, 0.00203545585029, -0.00538404837741
rgb/1341839332.009735.png, rgb/1341839332.216752.png, 0.0194, -0.0272, -0.0005, 0.999846200334, 0.00626564901104, -0.000152149777057, -0.0114687994114
rgb/1341839332.216752.png, rgb/1341839332.420694.png, 0.0174, -0.0262, -0.0001, 1.00004969346, -0.00311105646731, 0.00198496811408, -0.00261346184468
rgb/1341839332.420694.png, rgb/1341839332.620880.png, 0.0199, -0.0271, -0.0006, 0.999980930958, 0.00126352650779, 0.00117660087581, 0.00496058073082
rgb/1341839332.620880.png, rgb/1341839332.820842.png, 0.0241, -0.0345, 0.0006, 0.999920473157, -0.00421449268464, -0.00301711022072, 0.00808053920259
rgb/1341839332.820842.png, rgb/1341839333.020623.png, 0.0268, -0.0339, 0.0029, 1.00001078029, -0.004865612296, -0.00575221640276, 0.00665736101365
rgb/1341839333.020623.png, rgb/1341839333.220616.png, 0.0302, -0.0362, 0.0017, 0.999977612137, 0.000900324064068, 0.00228860155298, 0.00507229584936
rgb/1341839333.220616.png, rgb/1341839333.420710.png, 0.0272, -0.039, 0.0045, 0.999990690768, -0.00458486197813, 0.00229398086128, 0.00461439954276
rgb/1341839333.420710.png, rgb/1341839333.624629.png, 0.0225, -0.0298, 0.0078, 0.99990997003, -0.00376806020041, -0.00411387167356, 0.00488298598653
rgb/1341839333.624629.png, rgb/1341839333.824592.png, 0.0224, -0.029, 0.005, 1.0000148802, -0.00231197165089, -0.00579761936941, 0.00408814596672
rgb/1341839333.824592.png, rgb/1341839334.028677.png, 0.0266, -0.0261, -0.0034, 0.999860759989, 0.00157942669193, 0.00163028304349, 0.00968251537635
rgb/1341839334.028677.png, rgb/1341839334.228784.png, 0.0206, -0.0255, -0.0017, 1.00002663287, 0.000301962560623, 0.00310845518472, 0.00371324039871
rgb/1341839334.228784.png, rgb/1341839334.458010.png, 0.0131, -0.0256, -0.0007, 0.999906037084, -0.0017360038682, -0.00314082745988, 0.0182127251409
rgb/1341839334.458010.png, rgb/1341839334.657843.png, 0.0129, -0.0278, 0.0001, 0.999572663686, 0.00298057555029, 0.0097724022931, 0.0241022320366
rgb/1341839334.657843.png, rgb/1341839334.857927.png, 0.0132, -0.028, 0.0027, 0.999843883196, 0.0062173909539, -0.00472426588351, 0.0188087496853
rgb/1341839334.857927.png, rgb/1341839335.061854.png, 0.0127, -0.0323, 0.0026, 0.999812431057, -0.00167774109716, -0.00223690813427, 0.0182689930429
rgb/1341839335.061854.png, rgb/1341839335.261647.png, 0.0106, -0.0327, 0.0042, 0.999740476597, -0.00190272163282, 3.22091812426e-05, 0.0203764720301
rgb/1341839335.261647.png, rgb/1341839335.461748.png, 0.008, -0.0286, -0.0007, 0.999789094237, -0.0022991918416, -0.00370730708413, 0.0212346470775
rgb/1341839335.461748.png, rgb/1341839335.661725.png, 0.0057, -0.0245, -0.004, 0.999635370312, -0.00178769749912, 0.0112637692783, 0.0252855518371
rgb/1341839335.661725.png, rgb/1341839335.865741.png, 0.0003, -0.0226, -0.0008, 0.999421517943, -0.00548677466658, 9.74986613434e-05, 0.0324936338624
rgb/1341839335.865741.png, rgb/1341839336.065708.png, 0.0, -0.0224, 0.0019, 0.999948697078, -0.000447845504802, 0.000942513676154, 0.015538734931
rgb/1341839336.065708.png, rgb/1341839336.265733.png, 0.0031, -0.0317, 0.0003, 0.999823834618, -0.00311095185322, 0.000316383746477, 0.0155441301481
rgb/1341839336.265733.png, rgb/1341839336.469753.png, 0.0106, -0.0301, -0.0042, 0.999833317011, 0.00115751075417, -0.00604509838861, 0.015511098114
rgb/1341839336.469753.png, rgb/1341839336.669774.png, 0.0197, -0.0406, -0.0007, 0.999551497353, -0.0128956386735, -0.00262605115026, 0.0285905111033
rgb/1341839336.669774.png, rgb/1341839336.869698.png, 0.0278, -0.0392, -0.0032, 0.99976727489, -0.000939660257738, 0.0116146159769, 0.0181296390963
rgb/1341839336.869698.png, rgb/1341839337.069784.png, 0.0215, -0.0339, -0.0049, 0.999971440573, 0.000585828236569, 0.00685832228489, 0.00984106239147
rgb/1341839337.069784.png, rgb/1341839337.273717.png, 0.0173, -0.0252, -0.0007, 0.999666925702, -0.00249050304298, 0.000993173541728, 0.0244598681467
rgb/1341839337.273717.png, rgb/1341839337.473977.png, 0.0101, -0.02, -0.0008, 0.99970677367, 0.00295606218838, -0.0122863472105, 0.0197427395935
rgb/1341839337.473977.png, rgb/1341839337.675262.png, 0.0088, -0.0263, 0.004, 0.999748712443, -0.000723662965996, 0.0126089274412, 0.015782716592
rgb/1341839337.675262.png, rgb/1341839337.873743.png, -0.0003, -0.0274, 0.006, 0.999876889635, -0.000571538117794, -0.004265459109, 0.0186404093361
rgb/1341839337.873743.png, rgb/1341839338.077694.png, -0.0072, -0.0208, 0.0014, 0.999810816731, 0.00303936185951, -0.00541864720453, 0.0153331344471
rgb/1341839338.077694.png, rgb/1341839338.277654.png, -0.0077, -0.0149, -0.0042, 0.999098067722, -0.00486512593695, 0.0041275250056, 0.0433764151415
rgb/1341839338.277654.png, rgb/1341839338.477556.png, -0.0152, -0.0272, -0.0074, 0.999316274261, 0.00880635871336, -0.00340738925572, 0.0354291246466
rgb/1341839338.477556.png, rgb/1341839338.681727.png, -0.0182, -0.0315, -0.0029, 0.998506211094, -0.00724375072442, 0.0140825625887, 0.0520220788726
rgb/1341839338.681727.png, rgb/1341839338.881802.png, -0.0192, -0.033, 0.0004, 0.99977393983, 0.000211620158715, -0.00595821446866, 0.0209125356844
rgb/1341839338.881802.png, rgb/1341839339.081735.png, -0.0219, -0.0266, 0.0033, 0.999471500602, 0.00624326476011, 0.00422430526044, 0.0308871704034
rgb/1341839339.081735.png, rgb/1341839339.281657.png, -0.0226, -0.0256, -0.0008, 0.999289551656, -0.012951664412, -0.00435883254506, 0.0350513450257
rgb/1341839339.281657.png, rgb/1341839339.485695.png, -0.0243, -0.0221, -0.0017, 1.00000941029, 0.00373044515884, -0.0028787788679, 0.00577823837422
rgb/1341839339.485695.png, rgb/1341839339.685594.png, -0.0132, -0.0204, -0.0059, 0.999891614719, -0.00659145300814, 0.00678812444506, 0.00671613757937
rgb/1341839339.685594.png, rgb/1341839339.885719.png, -0.0103, -0.0199, -0.0037, 0.999972878953, -0.00236963144408, -0.00411161866736, 0.00643825845239
rgb/1341839339.885719.png, rgb/1341839340.085831.png, -0.021, -0.0155, -0.0023, 0.999983579526, 0.00954093535139, -0.00698106147343, 0.00421184155375
rgb/1341839340.085831.png, rgb/1341839340.289866.png, -0.0308, -0.0191, -0.0033, 0.99977338171, 0.0120026701442, -0.0042361941726, -0.00947919189342
rgb/1341839340.289866.png, rgb/1341839340.489727.png, -0.0205, -0.0214, -0.0076, 0.999869516229, 0.00906560678414, -0.0179701265672, -0.00277414278303
rgb/1341839340.489727.png, rgb/1341839340.689692.png, -0.0164, -0.0272, -0.0094, 0.999729522523, 0.0122169843536, -0.0162266287071, -0.00824841809824
rgb/1341839340.689692.png, rgb/1341839340.893730.png, -0.0189, -0.0312, -0.0126, 0.999835007692, 0.00330585624893, -0.0192127187859, -0.0110468345452
rgb/1341839340.893730.png, rgb/1341839341.093662.png, -0.0162, -0.0217, -0.0128, 0.999840915158, 0.0077767901784, -0.0101950877488, -0.000566000492682
rgb/1341839341.093662.png, rgb/1341839341.293674.png, -0.0225, -0.0222, -0.0035, 0.999931830321, 0.00319237496391, -0.0123925216312, -0.00243283854133
rgb/1341839341.293674.png, rgb/1341839341.493666.png, -0.0263, -0.0181, 0.0057, -0.999470700145, -0.0117098743222, 0.0277614833979, 0.0115481204785
rgb/1341839341.493666.png, rgb/1341839341.697693.png, -0.0228, -0.0089, -0.0048, 0.999850043137, 0.00628902843353, -0.00879491601036, -0.0125860766993
rgb/1341839341.697693.png, rgb/1341839341.897659.png, -0.0342, -0.0078, -0.0029, 0.99974323906, 0.00952377485702, -0.00564819067238, -0.0208844864372
rgb/1341839341.897659.png, rgb/1341839342.097737.png, -0.0446, -0.0096, -0.0104, 0.999571647841, -0.000396123501456, 0.00528239998804, -0.0263678917773
rgb/1341839342.097737.png, rgb/1341839342.297900.png, -0.0294, -0.0023, -0.0057, 0.999894850374, 0.00465240592776, -0.0014332212114, -0.0176785384702
rgb/1341839342.297900.png, rgb/1341839342.501647.png, -0.0281, -0.0016, 0.0007, 0.999608993443, 0.00356526742611, -0.0117528359375, -0.0237746126288
rgb/1341839342.501647.png, rgb/1341839342.701951.png, -0.023, -0.0016, -0.0015, -0.999608807713, -0.0097781471316, -0.00167067247582, 0.0275212744432
rgb/1341839342.701951.png, rgb/1341839342.901615.png, -0.0201, -0.0013, -0.0026, 0.99959531707, 0.00750671336683, 0.00262037947239, -0.0257627333279
rgb/1341839342.901615.png, rgb/1341839343.105654.png, -0.018, -0.0011, -0.0051, 0.99980569221, 0.00664906656108, 0.00857072360031, -0.0180527737357
rgb/1341839343.105654.png, rgb/1341839343.305779.png, -0.0117, -0.0137, -0.0033, 0.999523987093, 0.00100046509307, 0.0113593907451, -0.0286772127095
rgb/1341839343.305779.png, rgb/1341839343.505595.png, -0.0097, -0.014, -0.0036, 0.999708624522, 0.00240322270198, 0.00547041509916, -0.024499679765
rgb/1341839343.505595.png, rgb/1341839343.705911.png, -0.0074, -0.0155, -0.0021, 0.999665952979, -0.00241436391591, 0.00994923559208, -0.0234562764427
rgb/1341839343.705911.png, rgb/1341839343.909636.png, -0.0068, -0.011, 0.0023, 0.999738644589, -0.00283003202761, 0.00826372871866, -0.0183267669999
rgb/1341839343.909636.png, rgb/1341839344.109759.png, -0.0076, -0.0131, 0.0015, 0.999746356136, -0.00204773192903, -0.00330346056715, -0.0217611194628
rgb/1341839344.109759.png, rgb/1341839344.309629.png, -0.0055, -0.0102, -0.0017, 0.999907193204, -0.00348518522011, 0.00199111580941, -0.016042454789
rgb/1341839344.309629.png, rgb/1341839344.510290.png, -0.005, -0.008, -0.002, 0.999819442642, 0.00411840974767, -0.00227424672777, -0.0154964532869
rgb/1341839344.510290.png, rgb/1341839344.713772.png, -0.0051, -0.0102, -0.0049, 0.999861738361, 0.000334978198465, -0.000190716054477, -0.0181502078845
rgb/1341839344.713772.png, rgb/1341839344.914032.png, -0.0032, -0.0114, -0.0058, 0.999857725574, -0.00285594884857, 0.00252783864106, -0.0131715297663
rgb/1341839344.914032.png, rgb/1341839345.113768.png, -0.0045, -0.0086, -0.0022, 0.999900887353, 0.002662319712, -0.00371227368612, -0.0163085209673
rgb/1341839345.113768.png, rgb/1341839345.317669.png, -0.0001, -0.0122, -0.001, 0.999986529475, -0.000703997448861, 0.00529148631505, -0.0127487970756
rgb/1341839345.317669.png, rgb/1341839345.517977.png, 0.0014, -0.013, 0.0001, 0.999772698433, 0.00219371558812, -0.00230742136466, -0.0175673524999
rgb/1341839345.517977.png, rgb/1341839345.720655.png, -0.0002, -0.0117, -0.0025, 0.99991335907, -0.00625053706826, 7.82608397388e-05, -0.0120755595708
rgb/1341839345.720655.png, rgb/1341839345.924817.png, 0.0035, -0.0113, -0.0033, 0.999798830179, 0.00424602622104, 0.000172949846075, -0.0164611853495
rgb/1341839345.924817.png, rgb/1341839346.124985.png, 0.0034, -0.0134, -0.0012, 0.999911470051, 2.33626254918e-05, 0.00699692631458, -0.0174949860865
rgb/1341839346.124985.png, rgb/1341839346.329287.png, 0.0039, -0.0179, 0.0027, 0.999559688876, 0.00426690017669, -0.00636712244411, -0.0281336749936
rgb/1341839346.329287.png, rgb/1341839346.528703.png, 0.0078, -0.0215, 0.0048, 0.999732629465, -0.005219915215, -0.00133755265064, -0.0233611130166
rgb/1341839346.528703.png, rgb/1341839346.728718.png, 0.0124, -0.0228, 0.0031, 0.999498117897, 0.00411541924469, -0.00437421970267, -0.0295414793229
rgb/1341839346.728718.png, rgb/1341839346.932707.png, 0.014, -0.0173, -0.0022, 0.999705854341, 0.00717269800271, 0.00604313626994, -0.0209718034975
rgb/1341839346.932707.png, rgb/1341839347.132647.png, 0.0109, -0.0145, 0.0014, 0.999844197589, 0.00586035683603, 0.00821697456419, -0.0191044618614
rgb/1341839347.132647.png, rgb/1341839347.332783.png, 0.01, -0.017, 0.0029, 0.999666415216, 0.00129616202311, -0.000535979485311, -0.0226243798231
rgb/1341839347.332783.png, rgb/1341839347.532880.png, 0.0145, -0.0194, -0.0028, 0.999954226446, -0.00132961324447, 0.00886266818618, -0.0131393602713
rgb/1341839347.532880.png, rgb/1341839347.732741.png, 0.0099, -0.0184, 0.0004, 0.999863801407, -0.00225365125671, -0.000547234169138, -0.0141426955492
rgb/1341839347.732741.png, rgb/1341839347.961833.png, 0.0152, -0.0212, -0.0025, 0.999910581499, 0.0002772553532, 0.00186786869452, -0.0159944319333
rgb/1341839347.961833.png, rgb/1341839348.168640.png, 0.0114, -0.0164, -0.0012, 0.999858673754, -0.0042477466093, 0.00313437496263, -0.0115480161471
rgb/1341839348.168640.png, rgb/1341839348.365676.png, 0.0101, -0.0113, -0.0012, 0.999998709969, -0.00245506916717, 0.00205527953224, -0.00601411494017
rgb/1341839348.365676.png, rgb/1341839348.571279.png, 0.0106, -0.0122, -0.0001, 0.999964920692, -0.00142066195613, 0.00304682985558, -0.00928037680536
rgb/1341839348.571279.png, rgb/1341839348.769820.png, 0.012, -0.01, -0.0022, 1.00000091996, -0.000415780454161, -0.000284816610771, -0.00465134134044
rgb/1341839348.769820.png, rgb/1341839348.969728.png, 0.014, -0.0127, 0.0002, 0.999890717731, -0.00386152683559, 0.00767098735435, -0.00316491611383
rgb/1341839348.969728.png, rgb/1341839349.169619.png, 0.0112, -0.0091, -0.0003, 1.00007016449, 0.0048777924226, 0.00373143899867, -0.00188712087009
rgb/1341839349.169619.png, rgb/1341839349.369771.png, 0.0099, -0.0056, 0.0011, 0.99986541582, -0.00786242577185, 0.00756322094338, 0.00850877979294
rgb/1341839349.369771.png, rgb/1341839349.573786.png, 0.003, -0.003, 0.0031, 0.999936662521, -0.00590223503202, -0.00505220887156, 0.00613032595172
rgb/1341839349.573786.png, rgb/1341839349.773786.png, 0.004, 0.0018, -0.0012, 0.999975950266, 0.00463935859591, 0.00387366707977, 0.00828729817674
rgb/1341839349.773786.png, rgb/1341839349.973689.png, 0.0084, 0.0005, -0.0054, 0.999912735951, 0.00593210548973, 0.00298113671629, 0.00351589025144
rgb/1341839349.973689.png, rgb/1341839350.173592.png, 0.0129, -0.0056, -0.002, 0.999983779191, 0.00661173992582, -0.00162424104963, 0.00387292325887
rgb/1341839350.173592.png, rgb/1341839350.377683.png, 0.0178, -0.0085, -0.0006, 0.999765875086, 0.00317393662093, 0.00320036717571, 0.020371747603
rgb/1341839350.377683.png, rgb/1341839350.577579.png, 0.0229, -0.0039, 0.0034, 0.999381376681, 0.00600717354637, -0.00508809404475, 0.0354361885931
rgb/1341839350.577579.png, rgb/1341839350.777685.png, 0.0285, -0.01, 0.0007, 0.999261899907, 0.000538295482171, -0.00112578963745, 0.0391605238407
rgb/1341839350.777685.png, rgb/1341839350.981684.png, 0.0305, -0.0146, -0.0014, 0.99952430111, 0.00571812583957, 0.00446299430803, 0.0294529946722
rgb/1341839350.981684.png, rgb/1341839351.213695.png, 0.0268, -0.0289, 0.0039, 0.999923364241, -0.00717350301834, -0.00476836611862, 0.0110939960583
rgb/1341839351.213695.png, rgb/1341839351.413685.png, 0.0141, -0.0327, -0.0051, 0.999924327518, -0.00144401653696, 0.00719120555373, 0.00692427207357
rgb/1341839351.413685.png, rgb/1341839351.617604.png, 0.0055, -0.0327, -0.0105, 0.999843787772, -0.00083552843246, 0.00483379951847, 0.0111182068692
rgb/1341839351.617604.png, rgb/1341839351.817627.png, 0.0031, -0.0284, -0.0142, 0.999577911468, -0.00671447202999, 0.00549928230748, 0.0289179949911
rgb/1341839351.817627.png, rgb/1341839352.017647.png, 0.01, -0.0264, -0.0022, 0.999725116968, 0.00153490276974, 0.00851610374848, 0.0242158180719
rgb/1341839352.017647.png, rgb/1341839352.221735.png, 0.0047, -0.0303, 0.0042, 0.999857519144, 0.00631989438918, -0.00034600779322, 0.013013664783
rgb/1341839352.221735.png, rgb/1341839352.421731.png, 0.0019, -0.03, 0.0043, 0.9998942488, 0.00104204182717, 0.000914810383098, 0.01301145768
rgb/1341839352.421731.png, rgb/1341839352.621622.png, 0.0012, -0.0258, 0.0049, 0.99989907479, -0.00104319384967, 0.00495863596479, 0.0130645943944
rgb/1341839352.621622.png, rgb/1341839352.821783.png, 0.0016, -0.0234, 0.0046, 0.999860982062, -0.0043527285408, -0.00192277979073, 0.0140996450897
rgb/1341839352.821783.png, rgb/1341839353.025681.png, 0.0033, -0.0229, 0.0011, 0.999936082735, 0.00674692692318, 0.00169810302337, 0.0135575710891
rgb/1341839353.025681.png, rgb/1341839353.225679.png, 0.0047, -0.0212, -0.0015, 0.999920769263, 0.00135850263407, 0.00488156539856, 0.0121864733342
rgb/1341839353.225679.png, rgb/1341839353.432721.png, 0.0059, -0.0229, -0.002, 0.999658432196, 0.000456057067553, 0.000515416685871, 0.0259435031833
rgb/1341839353.432721.png, rgb/1341839353.636924.png, 0.0145, -0.0382, 0.0039, 0.999621358845, -0.00482113470446, -0.00462115409452, 0.0268881120087
rgb/1341839353.636924.png, rgb/1341839353.838084.png, 0.0195, -0.044, 0.0059, 0.999930680512, -0.00165665777387, -0.000937883078423, 0.0120033314154
rgb/1341839353.838084.png, rgb/1341839354.069412.png, 0.0227, -0.0469, 0.0068, 0.999736014343, 0.00310086899071, 0.00295419140355, 0.0215220759619
rgb/1341839354.069412.png, rgb/1341839354.298363.png, 0.0186, -0.044, 0.0034, 0.999702571104, 0.00297540899448, -0.0053578202524, 0.0242285146749
rgb/1341839354.298363.png, rgb/1341839354.497576.png, 0.0083, -0.035, 0.0025, 0.999831909983, -0.00643661064366, -0.00105247010525, 0.0156286315629
rgb/1341839354.497576.png, rgb/1341839354.701714.png, 0.0004, -0.03, -0.0014, 1.00000548027, 0.00553884395122, -0.00527932111522, 0.00408701214362
rgb/1341839354.701714.png, rgb/1341839354.901651.png, -0.0043, -0.0297, -0.0034, 0.999894903862, -0.00875639820237, 0.00311678545813, 0.00883821519559
rgb/1341839354.901651.png, rgb/1341839355.101627.png, -0.0102, -0.0284, -0.008, 0.999722397521, 0.00205036830979, 0.00632683649865, 0.0211970392896
rgb/1341839355.101627.png, rgb/1341839355.301616.png, -0.0227, -0.0252, -0.01, 0.999470342654, -0.00576971682273, 0.00128770079578, 0.033047710194
rgb/1341839355.301616.png, rgb/1341839355.505688.png, -0.0078, -0.0227, -0.0003, 0.999403158538, 0.00174921428557, 0.00551168350362, 0.0335766022627
rgb/1341839355.505688.png, rgb/1341839355.706249.png, -0.0083, -0.0237, 0.003, 0.99989098619, 0.0104124539153, 0.00130372556521, 0.0123316009895
rgb/1341839355.706249.png, rgb/1341839355.909298.png, -0.008, -0.0274, 0.0008, 0.999841351463, -0.000970161055115, 0.00153001589325, 0.0173536699992
rgb/1341839355.909298.png, rgb/1341839356.109615.png, -0.0113, -0.032, 0.0032, 0.999940829786, 0.000440441594399, -0.00164788596535, 0.00657245379228
rgb/1341839356.109615.png, rgb/1341839356.309726.png, -0.0117, -0.0242, 0.0107, 0.99977271276, -0.0130241678831, 0.00175584318071, 0.0179867742968
rgb/1341839356.309726.png, rgb/1341839356.509645.png, -0.0103, -0.0208, 0.0026, 0.999905496774, 0.00252616624332, 0.00680170221011, 0.0119909593714
rgb/1341839356.509645.png, rgb/1341839356.709843.png, -0.0098, -0.022, -0.0038, 0.999863016341, 0.00357082537675, 0.00646207260196, 0.0175673492239
rgb/1341839356.709843.png, rgb/1341839356.913747.png, -0.01, -0.0349, 0.0009, 0.999653461645, 0.000258943826369, -0.00385046949968, 0.0246944875823
rgb/1341839356.913747.png, rgb/1341839357.113806.png, -0.0037, -0.0457, 0.0045, 0.999668038078, -0.00316425832106, -0.00474152745344, 0.0267125346656
